Index;Elevation;Leg distance;Leg time;Leg speed;Leg course;Time;Position;Car
1257;260 м;344 м;0:00:16;77 км/ч;8.2° истина;20.03.2026 18:30;N56.47699° E60.88476°;
1258;256 м;322 м;0:00:15;77 км/ч;8.1° истина;20.03.2026 18:30;N56.48005° E60.88556°;
1259;249 м;339 м;0:00:16;76 км/ч;8.4° истина;20.03.2026 18:30;N56.48291° E60.88629°;
1260;241 м;298 м;0:00:14;77 км/ч;8.5° истина;20.03.2026 18:31;N56.48593° E60.88709°;
1261;236 м;320 м;0:00:15;77 км/ч;8.5° истина;20.03.2026 18:31;N56.48858° E60.88781°;
1262;233 м;339 м;0:00:16;76 км/ч;8.4° истина;20.03.2026 18:31;N56.49142° E60.88859°;
1263;229 м;342 м;0:00:16;77 км/ч;7.8° истина;20.03.2026 18:31;N56.49444° E60.88939°;
1264;227 м;404 м;0:00:19;76 км/ч;8.4° истина;20.03.2026 18:32;N56.49748° E60.89015°;
1265;230 м;255 м;0:00:12;76 км/ч;8.3° истина;20.03.2026 18:32;N56.50107° E60.89112°;
1266;236 м;359 м;0:00:17;76 км/ч;8.6° истина;20.03.2026 18:32;N56.50333° E60.89172°;
1267;238 м;324 м;0:00:15;78 км/ч;8.5° истина;20.03.2026 18:32;N56.50652° E60.89259°;
1268;242 м;340 м;0:00:16;77 км/ч;8.3° истина;20.03.2026 18:33;N56.50940° E60.89337°;
1269;244 м;363 м;0:00:17;77 км/ч;8.3° истина;20.03.2026 18:33;N56.51242° E60.89417°;
1270;253 м;364 м;0:00:17;77 км/ч;8.3° истина;20.03.2026 18:33;N56.51565° E60.89503°;
1271;259 м;341 м;0:00:16;77 км/ч;8.4° истина;20.03.2026 18:33;N56.51888° E60.89588°;
1272;261 м;382 м;0:00:18;76 км/ч;8.4° истина;20.03.2026 18:34;N56.52191° E60.89669°;
1273;264 м;383 м;0:00:18;77 км/ч;7.4° истина;20.03.2026 18:34;N56.52530° E60.89759°;
1274;275 м;300 м;0:00:14;77 км/ч;4.4° истина;20.03.2026 18:34;N56.52871° E60.89840°;
1275;282 м;277 м;0:00:13;77 км/ч;358.9° истина;20.03.2026 18:35;N56.53140° E60.89877°;
1276;281 м;281 м;0:00:13;78 км/ч;352.6° истина;20.03.2026 18:35;N56.53389° E60.89868°;
1277;277 м;259 м;0:00:12;78 км/ч;346.1° истина;20.03.2026 18:35;N56.53640° E60.89809°;
1278;269 м;235 м;0:00:11;77 км/ч;339.2° истина;20.03.2026 18:35;N56.53866° E60.89708°;
1279;265 м;279 м;0:00:13;77 км/ч;333.3° истина;20.03.2026 18:35;N56.54063° E60.89572°;
1280;255 м;239 м;0:00:12;72 км/ч;329.2° истина;20.03.2026 18:36;N56.54287° E60.89367°;
1281;253 м;279 м;0:00:15;67 км/ч;327.4° истина;20.03.2026 18:36;N56.54472° E60.89168°;
1282;247 м;93 м;0:00:07;48 км/ч;325.3° истина;20.03.2026 18:36;N56.54682° E60.88923°;
1283;244 м;60 м;0:00:07;31 км/ч;325.8° истина;20.03.2026 18:36;N56.54751° E60.88836°;
1284;242 м;124 м;0:00:09;49 км/ч;325.6° истина;20.03.2026 18:36;N56.54796° E60.88781°;
1285;241 м;240 м;0:00:13;66 км/ч;326.2° истина;20.03.2026 18:36;N56.54888° E60.88667°;
1286;235 м;278 м;0:00:13;77 км/ч;326.0° истина;20.03.2026 18:37;N56.55067° E60.88450°;
1287;225 м;364 м;0:00:17;77 км/ч;326.7° истина;20.03.2026 18:37;N56.55274° E60.88197°;
1288;217 м;317 м;0:00:15;76 км/ч;326.3° истина;20.03.2026 18:37;N56.55547° E60.87871°;
1289;219 м;384 м;0:00:18;77 км/ч;326.1° истина;20.03.2026 18:37;N56.55784° E60.87583°;
1290;221 м;403 м;0:00:19;76 км/ч;327.8° истина;20.03.2026 18:38;N56.56070° E60.87234°;
1291;224 м;287 м;0:00:13;79 км/ч;325.4° истина;20.03.2026 18:38;N56.56377° E60.86884°;
1292;225 м;262 м;0:00:11;86 км/ч;330.2° истина;20.03.2026 18:38;N56.56589° E60.86618°;
1293;230 м;304 м;0:00:13;84 км/ч;334.7° истина;20.03.2026 18:38;N56.56792° E60.86407°;
1294;237 м;310 м;0:00:14;80 км/ч;337.9° истина;20.03.2026 18:39;N56.57039° E60.86195°;
1295;245 м;231 м;0:00:11;76 км/ч;341.7° истина;20.03.2026 18:39;N56.57297° E60.86004°;
1296;244 м;295 м;0:00:14;76 км/ч;342.8° истина;20.03.2026 18:39;N56.57494° E60.85886°;
1297;242 м;269 м;0:00:13;75 км/ч;343.3° истина;20.03.2026 18:39;N56.57748° E60.85743°;
1298;245 м;233 м;0:00:11;76 км/ч;343.7° истина;20.03.2026 18:40;N56.57980° E60.85616°;
1299;245 м;283 м;0:00:13;78 км/ч;342.6° истина;20.03.2026 18:40;N56.58180° E60.85510°;
1300;247 м;343 м;0:00:16;77 км/ч;343.2° истина;20.03.2026 18:40;N56.58423° E60.85372°;
1301;255 м;407 м;0:00:19;77 км/ч;343.1° истина;20.03.2026 18:40;N56.58718° E60.85210°;
1302;259 м;385 м;0:00:18;77 км/ч;343.2° истина;20.03.2026 18:40;N56.59067° E60.85017°;
1303;257 м;279 м;0:00:13;77 км/ч;342.7° истина;20.03.2026 18:41;N56.59398° E60.84836°;
1304;267 м;335 м;0:00:15;80 км/ч;342.8° истина;20.03.2026 18:41;N56.59638° E60.84701°;
1305;260 м;264 м;0:00:12;79 км/ч;344.1° истина;20.03.2026 18:41;N56.59925° E60.84539°;
1306;262 м;361 м;0:00:17;76 км/ч;343.1° истина;20.03.2026 18:41;N56.60153° E60.84421°;
1307;271 м;340 м;0:00:16;76 км/ч;343.3° истина;20.03.2026 18:42;N56.60463° E60.84250°;
1308;278 м;382 м;0:00:18;76 км/ч;342.1° истина;20.03.2026 18:42;N56.60755° E60.84090°;
1309;287 м;364 м;0:00:17;77 км/ч;336.4° истина;20.03.2026 18:42;N56.61081° E60.83899°;
1310;290 м;324 м;0:00:15;78 км/ч;327.8° истина;20.03.2026 18:43;N56.61381° E60.83661°;
1311;293 м;344 м;0:00:16;78 км/ч;322.1° истина;20.03.2026 18:43;N56.61628° E60.83379°;
1312;294 м;342 м;0:00:16;77 км/ч;320.6° истина;20.03.2026 18:43;N56.61872° E60.83034°;
1313;289 м;341 м;0:00:16;77 км/ч;320.6° истина;20.03.2026 18:43;N56.62109° E60.82679°;
1314;282 м;364 м;0:00:17;77 км/ч;320.4° истина;20.03.2026 18:44;N56.62346° E60.82326°;
1315;275 м;365 м;0:00:17;77 км/ч;319.9° истина;20.03.2026 18:44;N56.62598° E60.81946°;
1316;266 м;317 м;0:00:15;76 км/ч;322.6° истина;20.03.2026 18:44;N56.62848° E60.81562°;
1317;259 м;211 м;0:00:10;76 км/ч;334.6° истина;20.03.2026 18:44;N56.63074° E60.81248°;
1318;257 м;230 м;0:00:11;75 км/ч;347.1° истина;20.03.2026 18:45;N56.63246° E60.81100°;
1319;248 м;316 м;0:00:15;76 км/ч;356.8° истина;20.03.2026 18:45;N56.63448° E60.81016°;
1320;242 м;346 м;0:00:16;78 км/ч;353.6° истина;20.03.2026 18:45;N56.63731° E60.80987°;
1321;250 м;323 м;0:00:15;77 км/ч;346.2° истина;20.03.2026 18:45;N56.64040° E60.80924°;
1322;252 м;362 м;0:00:17;77 км/ч;342.5° истина;20.03.2026 18:46;N56.64321° E60.80798°;
1323;246 м;359 м;0:00:17;76 км/ч;342.5° истина;20.03.2026 18:46;N56.64632° E60.80620°;
1324;240 м;400 м;0:00:19;76 км/ч;342.5° истина;20.03.2026 18:46;N56.64939° E60.80444°;
1325;235 м;342 м;0:00:16;77 км/ч;339.3° истина;20.03.2026 18:46;N56.65282° E60.80247°;
1326;235 м;340 м;0:00:16;77 км/ч;335.2° истина;20.03.2026 18:47;N56.65570° E60.80049°;
1327;244 м;380 м;0:00:18;76 км/ч;332.8° истина;20.03.2026 18:47;N56.65847° E60.79816°;
1328;246 м;342 м;0:00:16;77 км/ч;333.3° истина;20.03.2026 18:47;N56.66151° E60.79532°;
1329;249 м;341 м;0:00:16;77 км/ч;332.9° истина;20.03.2026 18:48;N56.66426° E60.79281°;
1330;245 м;577 м;0:00:27;77 км/ч;333.0° истина;20.03.2026 18:48;N56.66699° E60.79026°;
1331;236 м;723 м;0:00:34;77 км/ч;333.1° истина;20.03.2026 18:48;N56.67161° E60.78599°;
1332;227 м;447 м;0:00:21;77 км/ч;333.0° истина;20.03.2026 18:49;N56.67740° E60.78063°;
1333;227 м;405 м;0:00:19;77 км/ч;330.8° истина;20.03.2026 18:49;N56.68097° E60.77731°;
1334;226 м;321 м;0:00:15;77 км/ч;324.2° истина;20.03.2026 18:50;N56.68415° E60.77408°;
1335;229 м;345 м;0:00:16;78 км/ч;318.4° истина;20.03.2026 18:50;N56.68649° E60.77101°;
1336;239 м;383 м;0:00:18;77 км/ч;316.8° истина;20.03.2026 18:50;N56.68880° E60.76727°;
1337;243 м;252 м;0:00:12;75 км/ч;309.4° истина;20.03.2026 18:50;N56.69131° E60.76298°;
1338;241 м;297 м;0:00:14;76 км/ч;300.3° истина;20.03.2026 18:51;N56.69275° E60.75980°;
1339;241 м;214 м;0:00:10;77 км/ч;305.4° истина;20.03.2026 18:51;N56.69409° E60.75560°;
1340;243 м;171 м;0:00:08;77 км/ч;324.2° истина;20.03.2026 18:51;N56.69521° E60.75275°;
1341;238 м;189 м;0:00:09;76 км/ч;341.9° истина;20.03.2026 18:51;N56.69645° E60.75112°;
1342;232 м;257 м;0:00:13;71 км/ч;353.0° истина;20.03.2026 18:51;N56.69807° E60.75015°;
1343;228 м;279 м;0:00:15;67 км/ч;347.0° истина;20.03.2026 18:51;N56.70036° E60.74964°;
1344;228 м;219 м;0:00:12;66 км/ч;334.8° истина;20.03.2026 18:52;N56.70279° E60.74862°;
1345;222 м;206 м;0:00:11;68 км/ч;319.7° истина;20.03.2026 18:52;N56.70458° E60.74709°;
1346;224 м;223 м;0:00:12;67 км/ч;309.0° истина;20.03.2026 18:52;N56.70599° E60.74491°;
1347;226 м;259 м;0:00:14;67 км/ч;308.2° истина;20.03.2026 18:52;N56.70725° E60.74207°;
1348;224 м;260 м;0:00:14;67 км/ч;298.5° истина;20.03.2026 18:52;N56.70869° E60.73873°;
1349;222 м;185 м;0:00:10;67 км/ч;306.9° истина;20.03.2026 18:53;N56.70981° E60.73499°;
1350;223 м;315 м;0:00:17;67 км/ч;311.6° истина;20.03.2026 18:53;N56.71081° E60.73256°;
1351;229 м;355 м;0:00:19;67 км/ч;312.0° истина;20.03.2026 18:53;N56.71269° E60.72870°;
1352;233 м;320 м;0:00:17;68 км/ч;313.8° истина;20.03.2026 18:53;N56.71482° E60.72439°;
1353;237 м;185 м;0:00:10;67 км/ч;326.8° истина;20.03.2026 18:54;N56.71681° E60.72061°;
1354;238 м;249 м;0:00:13;69 км/ч;332.3° истина;20.03.2026 18:54;N56.71820° E60.71895°;
1355;239 м;194 м;0:00:10;70 км/ч;344.7° истина;20.03.2026 18:54;N56.72018° E60.71706°;
1356;238 м;186 м;0:00:10;67 км/ч;339.3° истина;20.03.2026 18:54;N56.72186° E60.71622°;
1357;240 м;241 м;0:00:13;67 км/ч;341.3° истина;20.03.2026 18:54;N56.72343° E60.71514°;
1358;241 м;294 м;0:00:16;66 км/ч;344.8° истина;20.03.2026 18:55;N56.72548° E60.71387°;
1359;237 м;74 м;0:00:04;67 км/ч;7.6° истина;20.03.2026 18:55;N56.72803° E60.71261°;
1360;236 м;257 м;0:00:14;66 км/ч;19.8° истина;20.03.2026 18:55;N56.72869° E60.71277°;
1361;233 м;116 м;0:00:07;60 км/ч;52.6° истина;20.03.2026 18:55;N56.73086° E60.71419°;
1362;230 м;273 м;0:00:14;70 км/ч;74.7° истина;20.03.2026 18:55;N56.73150° E60.71571°;
1363;225 м;239 м;0:00:12;72 км/ч;62.0° истина;20.03.2026 18:56;N56.73214° E60.72002°;
1364;223 м;219 м;0:00:11;72 км/ч;47.2° истина;20.03.2026 18:56;N56.73315° E60.72347°;
1365;221 м;697 м;0:00:35;72 км/ч;42.7° истина;20.03.2026 18:56;N56.73449° E60.72610°;
1366;223 м;681 м;0:00:34;72 км/ч;42.4° истина;20.03.2026 18:57;N56.73908° E60.73383°;
1367;224 м;658 м;0:00:33;72 км/ч;42.4° истина;20.03.2026 18:57;N56.74360° E60.74135°;
1368;222 м;579 м;0:00:29;72 км/ч;42.3° истина;20.03.2026 18:58;N56.74796° E60.74862°;
1369;232 м;380 м;0:00:19;72 км/ч;42.4° истина;20.03.2026 18:58;N56.75181° E60.75501°;
1370;230 м;375 м;0:00:19;71 км/ч;41.0° истина;20.03.2026 18:59;N56.75433° E60.75920°;
1371;225 м;441 м;0:00:24;66 км/ч;39.7° истина;20.03.2026 18:59;N56.75687° E60.76324°;
1372;223 м;201 м;0:00:13;56 км/ч;39.6° истина;20.03.2026 18:59;N56.75992° E60.76786°;
1373;220 м;159 м;0:00:12;48 км/ч;42.0° истина;20.03.2026 18:59;N56.76131° E60.76995°;
1374;220 м;65 м;0:00:05;47 км/ч;45.4° истина;20.03.2026 19:00;N56.76237° E60.77169°;
1375;217 м;89 м;0:00:07;46 км/ч;80.6° истина;20.03.2026 19:00;N56.76278° E60.77245°;
1376;214 м;65 м;0:00:05;47 км/ч;134.5° истина;20.03.2026 19:00;N56.76292° E60.77389°;
1377;214 м;79 м;0:00:06;47 км/ч;182.3° истина;20.03.2026 19:00;N56.76251° E60.77465°;
1378;213 м;67 м;0:00:05;48 км/ч;231.9° истина;20.03.2026 19:00;N56.76180° E60.77459°;
1379;216 м;41 м;0:00:03;49 км/ч;263.2° истина;20.03.2026 19:00;N56.76143° E60.77373°;
1380;217 м;163 м;0:00:11;53 км/ч;276.3° истина;20.03.2026 19:00;N56.76138° E60.77307°;
1381;225 м;187 м;0:00:10;67 км/ч;278.9° истина;20.03.2026 19:00;N56.76154° E60.77041°;
1382;228 м;300 м;0:00:14;77 км/ч;278.4° истина;20.03.2026 19:01;N56.76180° E60.76739°;
1383;225 м;319 м;0:00:15;77 км/ч;280.2° истина;20.03.2026 19:01;N56.76220° E60.76252°;
1384;222 м;261 м;0:00:12;78 км/ч;287.6° истина;20.03.2026 19:01;N56.76271° E60.75737°;
1385;228 м;319 м;0:00:15;77 км/ч;292.3° истина;20.03.2026 19:01;N56.76341° E60.75330°;
1386;227 м;300 м;0:00:14;77 км/ч;299.1° истина;20.03.2026 19:01;N56.76450° E60.74846°;
1387;228 м;321 м;0:00:15;77 км/ч;300.6° истина;20.03.2026 19:02;N56.76581° E60.74416°;
1388;227 м;402 м;0:00:19;76 км/ч;301.5° истина;20.03.2026 19:02;N56.76728° E60.73963°;
1389;236 м;383 м;0:00:18;77 км/ч;301.6° истина;20.03.2026 19:02;N56.76916° E60.73401°;
1390;243 м;340 м;0:00:16;77 км/ч;299.3° истина;20.03.2026 19:03;N56.77097° E60.72867°;
1391;247 м;364 м;0:00:17;77 км/ч;301.2° истина;20.03.2026 19:03;N56.77246° E60.72381°;
1392;248 м;323 м;0:00:15;78 км/ч;308.2° истина;20.03.2026 19:03;N56.77416° E60.71871°;
1393;251 м;381 м;0:00:18;76 км/ч;315.2° истина;20.03.2026 19:03;N56.77596° E60.71455°;
1394;254 м;319 м;0:00:15;77 км/ч;310.6° истина;20.03.2026 19:04;N56.77839° E60.71015°;
1395;258 м;318 м;0:00:15;76 км/ч;301.5° истина;20.03.2026 19:04;N56.78025° E60.70618°;
1396;261 м;339 м;0:00:16;76 км/ч;297.1° истина;20.03.2026 19:04;N56.78174° E60.70174°;
1397;260 м;278 м;0:00:13;77 км/ч;296.9° истина;20.03.2026 19:04;N56.78313° E60.69678°;
1398;261 м;320 м;0:00:15;77 км/ч;297.0° истина;20.03.2026 19:05;N56.78426° E60.69272°;
1399;260 м;364 м;0:00:17;77 км/ч;297.4° истина;20.03.2026 19:05;N56.78557° E60.68805°;
1400;255 м;341 м;0:00:16;77 км/ч;296.8° истина;20.03.2026 19:05;N56.78707° E60.68275°;
1401;253 м;317 м;0:00:15;76 км/ч;296.8° истина;20.03.2026 19:05;N56.78845° E60.67776°;
1402;245 м;362 м;0:00:17;77 км/ч;296.7° истина;20.03.2026 19:06;N56.78974° E60.67312°;
1403;238 м;297 м;0:00:14;76 км/ч;297.1° истина;20.03.2026 19:06;N56.79120° E60.66782°;
1404;235 м;320 м;0:00:15;77 км/ч;297.1° истина;20.03.2026 19:06;N56.79241° E60.66349°;
1405;236 м;276 м;0:00:13;76 км/ч;297.9° истина;20.03.2026 19:06;N56.79372° E60.65882°;
1406;237 м;276 м;0:00:13;76 км/ч;302.7° истина;20.03.2026 19:07;N56.79488° E60.65482°;
1407;243 м;280 м;0:00:13;77 км/ч;306.2° истина;20.03.2026 19:07;N56.79622° E60.65101°;
1408;250 м;243 м;0:00:12;73 км/ч;307.8° истина;20.03.2026 19:07;N56.79770° E60.64731°;
1409;245 м;230 м;0:00:13;64 км/ч;309.5° истина;20.03.2026 19:07;N56.79904° E60.64415°;
1410;245 м;83 м;0:00:07;43 км/ч;309.4° истина;20.03.2026 19:08;N56.80035° E60.64125°;
1411;243 м;56 м;0:00:11;18 км/ч;307.3° истина;20.03.2026 19:08;N56.80083° E60.64020°;
1412;240 м;50 м;0:00:15;12 км/ч;307.2° истина;20.03.2026 19:08;N56.80113° E60.63947°;
1413;239 м;1 м;0:00:14;0.3 км/ч;309.2° истина;20.03.2026 19:08;N56.80140° E60.63881°;
1414;242 м;2 м;0:00:31;0.2 км/ч;28.2° истина;20.03.2026 19:08;N56.80141° E60.63879°;
1415;244 м;14 м;0:00:25;2.0 км/ч;300.4° истина;20.03.2026 19:09;N56.80143° E60.63881°;
1416;242 м;31 м;0:00:16;7 км/ч;307.9° истина;20.03.2026 19:09;N56.80149° E60.63861°;
1417;241 м;32 м;0:00:17;7 км/ч;309.8° истина;20.03.2026 19:09;N56.80166° E60.63821°;
1418;241 м;42 м;0:00:04;38 км/ч;309.7° истина;20.03.2026 19:10;N56.80185° E60.63781°;
1419;241 м;19 м;0:00:02;35 км/ч;303.8° истина;20.03.2026 19:10;N56.80209° E60.63727°;
1420;241 м;29 м;0:00:05;21 км/ч;274.5° истина;20.03.2026 19:10;N56.80219° E60.63701°;
1421;241 м;26 м;0:00:14;7 км/ч;238.3° истина;20.03.2026 19:10;N56.80221° E60.63654°;
1422;239 м;32 м;0:00:11;11 км/ч;250.5° истина;20.03.2026 19:10;N56.80208° E60.63618°;
1423;240 м;32 м;0:00:12;10 км/ч;244.0° истина;20.03.2026 19:10;N56.80199° E60.63568°;
1424;241 м;19 м;0:00:15;5 км/ч;240.7° истина;20.03.2026 19:11;N56.80186° E60.63521°;
1425;241 м;43 м;0:00:15;10 км/ч;248.9° истина;20.03.2026 19:11;N56.80178° E60.63493°;
1426;240 м;9 м;0:00:14;2.3 км/ч;215.0° истина;20.03.2026 19:11;N56.80164° E60.63427°;
1427;241 м;9 м;0:00:29;1.2 км/ч;261.2° истина;20.03.2026 19:11;N56.80157° E60.63419°;
1428;244 м;51 м;0:00:12;15 км/ч;251.3° истина;20.03.2026 19:12;N56.80156° E60.63404°;
1429;244 м;17 м;0:00:11;5 км/ч;255.7° истина;20.03.2026 19:12;N56.80141° E60.63325°;
1430;244 м;4 м;0:00:31;0.5 км/ч;349.4° истина;20.03.2026 19:12;N56.80138° E60.63298°;
1431;247 м;21 м;0:00:08;9 км/ч;255.5° истина;20.03.2026 19:13;N56.80141° E60.63297°;
1432;247 м;32 м;0:00:06;19 км/ч;255.5° истина;20.03.2026 19:13;N56.80136° E60.63264°;
1433;247 м;82 м;0:00:15;20 км/ч;249.9° истина;20.03.2026 19:13;N56.80129° E60.63213°;
1434;248 м;23 м;0:00:10;8 км/ч;257.9° истина;20.03.2026 19:13;N56.80104° E60.63086°;
1435;249 м;42 м;0:00:11;14 км/ч;231.1° истина;20.03.2026 19:13;N56.80100° E60.63050°;
1436;250 м;44 м;0:00:08;20 км/ч;161.4° истина;20.03.2026 19:14;N56.80076° E60.62996°;
1437;248 м;61 м;0:00:12;18 км/ч;157.3° истина;20.03.2026 19:14;N56.80038° E60.63019°;
1438;248 м;25 м;0:00:12;8 км/ч;164.0° истина;20.03.2026 19:14;N56.79987° E60.63058°;
1439;246 м;22 м;0:00:06;13 км/ч;161.6° истина;20.03.2026 19:14;N56.79966° E60.63069°;
1440;244 м;18 м;0:00:03;21 км/ч;156.5° истина;20.03.2026 19:14;N56.79947° E60.63080°;
1441;241 м;32 м;0:00:07;16 км/ч;203.8° истина;20.03.2026 19:14;N56.79933° E60.63092°;
1442;241 м;81 м;0:00:16;18 км/ч;247.5° истина;20.03.2026 19:14;N56.79906° E60.63071°;
1443;238 м;12 м;0:00:04;10 км/ч;248.5° истина;20.03.2026 19:15;N56.79878° E60.62948°;
1444;237 м;5 м;0:00:16;1.1 км/ч;229.4° истина;20.03.2026 19:15;N56.79875° E60.62930°;
1445;235 м;23 м;0:00:10;8 км/ч;249.9° истина;20.03.2026 19:15;N56.79872° E60.62924°;
1446;235 м;81 м;0:00:09;33 км/ч;249.1° истина;20.03.2026 19:15;N56.79865° E60.62889°;
1447;234 м;195 м;0:00:17;41 км/ч;251.7° истина;20.03.2026 19:15;N56.79839° E60.62764°;
1448;234 м;134 м;0:00:12;40 км/ч;265.1° истина;20.03.2026 19:16;N56.79784° E60.62460°;
1449;234 м;93 м;0:00:12;28 км/ч;268.5° истина;20.03.2026 19:16;N56.79773° E60.62242°;
1450;233 м;13 м;0:00:09;5 км/ч;257.7° истина;20.03.2026 19:16;N56.79771° E60.62089°;
1451;236 м;9 м;0:00:31;1.0 км/ч;185.6° истина;20.03.2026 19:16;N56.79769° E60.62069°;
1452;241 м;18 м;0:00:10;6 км/ч;299.1° истина;20.03.2026 19:17;N56.79761° E60.62067°;
1453;243 м;52 м;0:00:12;16 км/ч;356.7° истина;20.03.2026 19:17;N56.79769° E60.62042°;
1454;242 м;32 м;0:00:11;11 км/ч;359.4° истина;20.03.2026 19:17;N56.79816° E60.62037°;
1455;242 м;3 м;0:00:01;10 км/ч;356.6° истина;20.03.2026 19:17;N56.79845° E60.62036°;
1456;242 м;17 м;0:00:05;12 км/ч;316.2° истина;20.03.2026 19:17;N56.79847° E60.62036°;
1457;246 м;22 м;0:00:11;7 км/ч;277.0° истина;20.03.2026 19:17;N56.79858° E60.62016°;
1458;248 м;24 м;0:00:15;6 км/ч;281.3° истина;20.03.2026 19:17;N56.79861° E60.61980°;
1459;251 м;5 м;0:00:18;1.0 км/ч;263.1° истина;20.03.2026 19:18;N56.79865° E60.61941°;
