Index,Elevation.1,Elevation.2,Leg distance.1,Leg distance.2,Leg time,Leg speed,Leg course.1,Leg course.2,Time,Position
1821,8653,m,2.4,km,0:00:11,795 km/h,209.5,ИСТИНА,12/25/2022 14:15,N48° 41.814' W46° 21.706'
1822,8654,m,2.4,km,0:00:11,795 km/h,209.5,ИСТИНА,12/25/2022 14:15,N48° 40.676' W46° 22.682'
1823,8659,m,2.9,km,0:00:13,794 km/h,209.4,ИСТИНА,12/25/2022 14:15,N48° 39.536' W46° 23.659'
1824,8665,m,2.6,km,0:00:12,795 km/h,209.4,ИСТИНА,12/25/2022 14:15,N48° 38.189' W46° 24.806'
1825,8660,m,3.5,km,0:00:16,791 km/h,209.5,ИСТИНА,12/25/2022 14:15,N48° 36.945' W46° 25.868'
1826,8665,m,3.1,km,0:00:14,789 km/h,209.4,ИСТИНА,12/25/2022 14:16,N48° 35.296' W46° 27.278'
1827,8664,m,3.3,km,0:00:15,787 km/h,209.4,ИСТИНА,12/25/2022 14:16,N48° 33.854' W46° 28.504'
1828,8667,m,2.8,km,0:00:13,788 km/h,209.4,ИСТИНА,12/25/2022 14:16,N48° 32.314' W46° 29.817'
1829,8671,m,3.1,km,0:00:14,792 km/h,209.4,ИСТИНА,12/25/2022 14:16,N48° 30.977' W46° 30.954'
1830,8673,m,2.6,km,0:00:12,795 km/h,209.3,ИСТИНА,12/25/2022 14:17,N48° 29.531' W46° 32.182'
1831,8669,m,3.3,km,0:00:15,795 km/h,209.4,ИСТИНА,12/25/2022 14:17,N48° 28.287' W46° 33.237'
1832,8669,m,2.4,km,0:00:11,800 km/h,209.4,ИСТИНА,12/25/2022 14:17,N48° 26.732' W46° 34.559'
1833,8660,m,2.7,km,0:00:12,802 km/h,209.4,ИСТИНА,12/25/2022 14:17,N48° 25.584' W46° 35.532'
1834,8651,m,3.1,km,0:00:14,801 km/h,209.1,ИСТИНА,12/25/2022 14:17,N48° 24.328' W46° 36.598'
1835,8657,m,3.6,km,0:00:16,802 km/h,209.1,ИСТИНА,12/25/2022 14:18,N48° 22.861' W46° 37.828'
1836,8656,m,3.1,km,0:00:14,801 km/h,209.1,ИСТИНА,12/25/2022 14:18,N48° 21.183' W46° 39.235'
1837,8663,m,2,km,0:00:09,804 km/h,209.4,ИСТИНА,12/25/2022 14:18,N48° 19.716' W46° 40.463'
1838,8656,m,2,km,0:00:09,804 km/h,209.4,ИСТИНА,12/25/2022 14:18,N48° 18.771' W46° 41.262'
1839,8649,m,2,km,0:00:09,803 km/h,209.1,ИСТИНА,12/25/2022 14:18,N48° 17.826' W46° 42.062'
1840,8654,m,2,km,0:00:09,802 km/h,209.1,ИСТИНА,12/25/2022 14:19,N48° 16.881' W46° 42.853'
1841,8663,m,3.3,km,0:00:15,804 km/h,209.2,ИСТИНА,12/25/2022 14:19,N48° 15.937' W46° 43.643'
1842,8668,m,2.7,km,0:00:12,802 km/h,209.3,ИСТИНА,12/25/2022 14:19,N48° 14.362' W46° 44.966'
1843,8673,m,3.1,km,0:00:14,804 km/h,209.3,ИСТИНА,12/25/2022 14:19,N48° 13.106' W46° 46.024'
1844,8673,m,2.9,km,0:00:13,803 km/h,209.1,ИСТИНА,12/25/2022 14:19,N48° 11.636' W46° 47.259'
1845,8679,m,3.3,km,0:00:15,803 km/h,209.1,ИСТИНА,12/25/2022 14:20,N48° 10.270' W46° 48.399'
1846,8678,m,3.1,km,0:00:14,802 km/h,209,ИСТИНА,12/25/2022 14:20,N48° 08.693' W46° 49.712'
1847,8686,m,3.1,km,0:00:14,801 km/h,209.2,ИСТИНА,12/25/2022 14:20,N48° 07.222' W46° 50.931'
1848,8684,m,2.4,km,0:00:11,798 km/h,209,ИСТИНА,12/25/2022 14:20,N48° 05.756' W46° 52.157'
1849,8687,m,3.1,km,0:00:14,794 km/h,209,ИСТИНА,12/25/2022 14:20,N48° 04.606' W46° 53.110'
1850,8685,m,3.3,km,0:00:15,791 km/h,209.2,ИСТИНА,12/25/2022 14:21,N48° 03.151' W46° 54.317'
1851,8677,m,3.7,km,0:00:17,793 km/h,209.1,ИСТИНА,12/25/2022 14:21,N48° 01.600' W46° 55.615'
1852,8678,m,2.9,km,0:00:13,797 km/h,209,ИСТИНА,12/25/2022 14:21,N47° 59.836' W46° 57.083'
1853,8679,m,2.4,km,0:00:11,800 km/h,209.1,ИСТИНА,12/25/2022 14:21,N47° 58.479' W46° 58.207'
1854,8673,m,2.9,km,0:00:13,798 km/h,209.1,ИСТИНА,12/25/2022 14:22,N47° 57.328' W46° 59.163'
1855,8672,m,2.9,km,0:00:13,799 km/h,209,ИСТИНА,12/25/2022 14:22,N47° 55.970' W47° 00.290'
1856,8677,m,2.9,km,0:00:13,804 km/h,208.9,ИСТИНА,12/25/2022 14:22,N47° 54.610' W47° 01.415'
1857,8679,m,2.7,km,0:00:12,805 km/h,208.9,ИСТИНА,12/25/2022 14:22,N47° 53.241' W47° 02.544'
1858,8681,m,2.9,km,0:00:13,808 km/h,208.9,ИСТИНА,12/25/2022 14:22,N47° 51.974' W47° 03.586'
1859,8683,m,2.7,km,0:00:12,808 km/h,208.9,ИСТИНА,12/25/2022 14:23,N47° 50.597' W47° 04.718'
1860,8686,m,3.1,km,0:00:14,810 km/h,208.9,ИСТИНА,12/25/2022 14:23,N47° 49.326' W47° 05.762'
1861,8683,m,3.1,km,0:00:14,808 km/h,208.9,ИСТИНА,12/25/2022 14:23,N47° 47.839' W47° 06.982'
1862,8680,m,2.7,km,0:00:12,806 km/h,209,ИСТИНА,12/25/2022 14:23,N47° 46.356' W47° 08.200'
1863,8678,m,2.7,km,0:00:12,804 km/h,208.8,ИСТИНА,12/25/2022 14:24,N47° 45.089' W47° 09.244'
1864,8681,m,2.5,km,0:00:11,803 km/h,208.9,ИСТИНА,12/25/2022 14:24,N47° 43.824' W47° 10.278'
1865,8683,m,2.9,km,0:00:13,803 km/h,208.9,ИСТИНА,12/25/2022 14:24,N47° 42.667' W47° 11.229'
1866,8682,m,2.9,km,0:00:13,804 km/h,208.7,ИСТИНА,12/25/2022 14:24,N47° 41.298' W47° 12.350'
1867,8687,m,2.4,km,0:00:11,801 km/h,208.7,ИСТИНА,12/25/2022 14:24,N47° 39.926' W47° 13.467'
1868,8698,m,3.1,km,0:00:14,802 km/h,208.9,ИСТИНА,12/25/2022 14:25,N47° 38.769' W47° 14.406'
1869,8690,m,3.1,km,0:00:14,800 km/h,208.9,ИСТИНА,12/25/2022 14:25,N47° 37.297' W47° 15.612'
1870,8679,m,2.6,km,0:00:12,795 km/h,208.8,ИСТИНА,12/25/2022 14:25,N47° 35.829' W47° 16.816'
1871,8676,m,2.9,km,0:00:13,794 km/h,208.7,ИСТИНА,12/25/2022 14:25,N47° 34.578' W47° 17.835'
1872,8677,m,2.6,km,0:00:12,795 km/h,208.8,ИСТИНА,12/25/2022 14:25,N47° 33.222' W47° 18.935'
1873,8670,m,2.4,km,0:00:11,797 km/h,208.9,ИСТИНА,12/25/2022 14:26,N47° 31.970' W47° 19.954'
1874,8666,m,2.9,km,0:00:13,797 km/h,208.7,ИСТИНА,12/25/2022 14:26,N47° 30.821' W47° 20.891'
1875,8667,m,2.7,km,0:00:12,796 km/h,208.7,ИСТИНА,12/25/2022 14:26,N47° 29.461' W47° 21.992'
1876,8666,m,2.2,km,0:00:10,793 km/h,208.7,ИСТИНА,12/25/2022 14:26,N47° 28.206' W47° 23.007'
1877,8667,m,2.4,km,0:00:11,791 km/h,208.8,ИСТИНА,12/25/2022 14:26,N47° 27.164' W47° 23.850'
1878,8669,m,2.6,km,0:00:12,791 km/h,208.6,ИСТИНА,12/25/2022 14:27,N47° 26.022' W47° 24.777'
1879,8676,m,2.2,km,0:00:10,796 km/h,208.7,ИСТИНА,12/25/2022 14:27,N47° 24.773' W47° 25.781'
1880,8673,m,2.9,km,0:00:13,796 km/h,208.6,ИСТИНА,12/25/2022 14:27,N47° 23.728' W47° 26.626'
1881,8672,m,2.9,km,0:00:13,794 km/h,208.6,ИСТИНА,12/25/2022 14:27,N47° 22.369' W47° 27.722'
1882,8680,m,2.6,km,0:00:12,794 km/h,208.6,ИСТИНА,12/25/2022 14:27,N47° 21.012' W47° 28.813'
1883,8690,m,2.2,km,0:00:10,795 km/h,208.6,ИСТИНА,12/25/2022 14:28,N47° 19.760' W47° 29.821'
1884,8690,m,2.7,km,0:00:12,795 km/h,208.6,ИСТИНА,12/25/2022 14:28,N47° 18.715' W47° 30.662'
1885,8690,m,2.9,km,0:00:13,793 km/h,208.6,ИСТИНА,12/25/2022 14:28,N47° 17.460' W47° 31.670'
1886,8701,m,3.1,km,0:00:14,791 km/h,208.6,ИСТИНА,12/25/2022 14:28,N47° 16.104' W47° 32.757'
1887,8709,m,3.1,km,0:00:14,792 km/h,208.7,ИСТИНА,12/25/2022 14:28,N47° 14.647' W47° 33.925'
1888,8704,m,2.6,km,0:00:12,795 km/h,208.8,ИСТИНА,12/25/2022 14:29,N47° 13.190' W47° 35.098'
1889,8691,m,2.7,km,0:00:12,798 km/h,208.8,ИСТИНА,12/25/2022 14:29,N47° 11.939' W47° 36.110'
1890,8671,m,2.5,km,0:00:11,802 km/h,208.7,ИСТИНА,12/25/2022 14:29,N47° 10.681' W47° 37.125'
1891,8658,m,3.1,km,0:00:14,802 km/h,208.5,ИСТИНА,12/25/2022 14:29,N47° 09.522' W47° 38.059'
1892,8655,m,2.7,km,0:00:12,801 km/h,208.3,ИСТИНА,12/25/2022 14:29,N47° 08.045' W47° 39.240'
1893,8659,m,2.9,km,0:00:13,798 km/h,208.1,ИСТИНА,12/25/2022 14:30,N47° 06.778' W47° 40.243'
1894,8678,m,2.9,km,0:00:13,796 km/h,208.2,ИСТИНА,12/25/2022 14:30,N47° 05.408' W47° 41.318'
1895,8699,m,3.1,km,0:00:14,795 km/h,208.5,ИСТИНА,12/25/2022 14:30,N47° 04.043' W47° 42.393'
1896,8704,m,2.9,km,0:00:13,793 km/h,208.5,ИСТИНА,12/25/2022 14:30,N47° 02.580' W47° 43.561'
1897,8705,m,2.4,km,0:00:11,791 km/h,208.4,ИСТИНА,12/25/2022 14:31,N47° 01.223' W47° 44.643'
1898,8705,m,2.6,km,0:00:12,788 km/h,208.4,ИСТИНА,12/25/2022 14:31,N47° 00.077' W47° 45.553'
1899,8706,m,2.8,km,0:00:13,785 km/h,208.4,ИСТИНА,12/25/2022 14:31,N46° 58.832' W47° 46.541'
1900,8708,m,2.8,km,0:00:13,781 km/h,208.5,ИСТИНА,12/25/2022 14:31,N46° 57.490' W47° 47.606'
1901,8703,m,2.6,km,0:00:12,779 km/h,208.5,ИСТИНА,12/25/2022 14:31,N46° 56.153' W47° 48.668'
1902,8701,m,3.2,km,0:00:15,780 km/h,208.4,ИСТИНА,12/25/2022 14:32,N46° 54.922' W47° 49.645'
1903,8698,m,3,km,0:00:14,780 km/h,208.2,ИСТИНА,12/25/2022 14:32,N46° 53.382' W47° 50.864'
1904,8699,m,2.6,km,0:00:12,779 km/h,208.2,ИСТИНА,12/25/2022 14:32,N46° 51.941' W47° 51.994'
1905,8703,m,3,km,0:00:14,778 km/h,208.3,ИСТИНА,12/25/2022 14:32,N46° 50.707' W47° 52.962'
1906,8704,m,2.8,km,0:00:13,778 km/h,208.4,ИСТИНА,12/25/2022 14:32,N46° 49.271' W47° 54.093'
1907,8702,m,2.8,km,0:00:13,780 km/h,208.4,ИСТИНА,12/25/2022 14:33,N46° 47.939' W47° 55.144'
1908,8695,m,2.8,km,0:00:13,780 km/h,208.3,ИСТИНА,12/25/2022 14:33,N46° 46.603' W47° 56.198'
1909,8694,m,2.6,km,0:00:12,780 km/h,208.3,ИСТИНА,12/25/2022 14:33,N46° 45.266' W47° 57.249'
1910,8695,m,2.6,km,0:00:12,781 km/h,208.3,ИСТИНА,12/25/2022 14:33,N46° 44.033' W47° 58.218'
1911,8693,m,2.4,km,0:00:11,780 km/h,208.3,ИСТИНА,12/25/2022 14:34,N46° 42.798' W47° 59.189'
1912,8688,m,2.4,km,0:00:11,780 km/h,208.3,ИСТИНА,12/25/2022 14:34,N46° 41.668' W48° 00.078'
1913,8691,m,2.4,km,0:00:11,780 km/h,208.3,ИСТИНА,12/25/2022 14:34,N46° 40.536' W48° 00.965'
1914,8691,m,2.6,km,0:00:12,778 km/h,208.2,ИСТИНА,12/25/2022 14:34,N46° 39.406' W48° 01.851'
1915,8693,m,2.4,km,0:00:11,776 km/h,208.1,ИСТИНА,12/25/2022 14:34,N46° 38.174' W48° 02.813'
1916,8697,m,2.4,km,0:00:11,776 km/h,208.2,ИСТИНА,12/25/2022 14:34,N46° 37.047' W48° 03.690'
1917,8697,m,2.8,km,0:00:13,774 km/h,208.1,ИСТИНА,12/25/2022 14:35,N46° 35.921' W48° 04.569'
1918,8698,m,2.6,km,0:00:12,772 km/h,208.1,ИСТИНА,12/25/2022 14:35,N46° 34.592' W48° 05.603'
1919,8696,m,2.6,km,0:00:12,772 km/h,208.2,ИСТИНА,12/25/2022 14:35,N46° 33.368' W48° 06.554'
1920,8696,m,2.6,km,0:00:12,770 km/h,208.2,ИСТИНА,12/25/2022 14:35,N46° 32.146' W48° 07.506'
1921,8702,m,2.6,km,0:00:12,769 km/h,208.1,ИСТИНА,12/25/2022 14:35,N46° 30.926' W48° 08.456'
1922,8706,m,2.6,km,0:00:12,769 km/h,208.1,ИСТИНА,12/25/2022 14:36,N46° 29.708' W48° 09.403'
1923,8709,m,2.3,km,0:00:11,769 km/h,208.1,ИСТИНА,12/25/2022 14:36,N46° 28.489' W48° 10.346'
1924,8711,m,2.3,km,0:00:11,768 km/h,208.2,ИСТИНА,12/25/2022 14:36,N46° 27.372' W48° 11.213'
1925,8711,m,2.3,km,0:00:11,769 km/h,208.1,ИСТИНА,12/25/2022 14:36,N46° 26.258' W48° 12.079'
1926,8706,m,3,km,0:00:14,769 km/h,208.1,ИСТИНА,12/25/2022 14:36,N46° 25.141' W48° 12.945'
1927,8702,m,3,km,0:00:14,771 km/h,208.1,ИСТИНА,12/25/2022 14:37,N46° 23.720' W48° 14.048'
1928,8695,m,3,km,0:00:14,771 km/h,208.2,ИСТИНА,12/25/2022 14:37,N46° 22.293' W48° 15.151'
1929,8691,m,2.6,km,0:00:12,771 km/h,208.1,ИСТИНА,12/25/2022 14:37,N46° 20.869' W48° 16.256'
1930,8683,m,3.2,km,0:00:15,771 km/h,208.2,ИСТИНА,12/25/2022 14:37,N46° 19.647' W48° 17.203'
1931,8676,m,3,km,0:00:14,768 km/h,208.1,ИСТИНА,12/25/2022 14:38,N46° 18.121' W48° 18.385'
1932,8675,m,2.6,km,0:00:12,768 km/h,208.1,ИСТИНА,12/25/2022 14:38,N46° 16.700' W48° 19.483'
1933,8676,m,3.2,km,0:00:15,768 km/h,208,ИСТИНА,12/25/2022 14:38,N46° 15.483' W48° 20.422'
1934,8679,m,2.8,km,0:00:13,766 km/h,207.8,ИСТИНА,12/25/2022 14:38,N46° 13.960' W48° 21.593'
1935,8692,m,2.6,km,0:00:12,765 km/h,207.8,ИСТИНА,12/25/2022 14:38,N46° 12.642' W48° 22.599'
1936,8700,m,2.3,km,0:00:11,765 km/h,207.8,ИСТИНА,12/25/2022 14:39,N46° 11.426' W48° 23.525'
1937,8708,m,2.8,km,0:00:13,766 km/h,207.9,ИСТИНА,12/25/2022 14:39,N46° 10.311' W48° 24.375'
1938,8713,m,3,km,0:00:14,765 km/h,207.9,ИСТИНА,12/25/2022 14:39,N46° 08.994' W48° 25.381'
1939,8716,m,3,km,0:00:14,765 km/h,207.9,ИСТИНА,12/25/2022 14:39,N46° 07.577' W48° 26.464'
1940,8710,m,3,km,0:00:14,766 km/h,208,ИСТИНА,12/25/2022 14:40,N46° 06.161' W48° 27.546'
1941,8703,m,3,km,0:00:14,765 km/h,208,ИСТИНА,12/25/2022 14:40,N46° 04.743' W48° 28.632'
1942,8703,m,2.5,km,0:00:12,764 km/h,207.9,ИСТИНА,12/25/2022 14:40,N46° 03.327' W48° 29.714'
1943,8707,m,2.7,km,0:00:13,761 km/h,207.9,ИСТИНА,12/25/2022 14:40,N46° 02.115' W48° 30.639'
1944,8706,m,3,km,0:00:14,759 km/h,207.9,ИСТИНА,12/25/2022 14:40,N46° 00.805' W48° 31.639'
1945,8704,m,2.5,km,0:00:12,758 km/h,207.7,ИСТИНА,12/25/2022 14:41,N45° 59.399' W48° 32.712'
1946,8710,m,2.1,km,0:00:10,758 km/h,207.8,ИСТИНА,12/25/2022 14:41,N45° 58.193' W48° 33.623'
1947,8714,m,3.2,km,0:00:15,758 km/h,207.7,ИСТИНА,12/25/2022 14:41,N45° 57.189' W48° 34.385'
1948,8724,m,3,km,0:00:14,762 km/h,207.8,ИСТИНА,12/25/2022 14:41,N45° 55.682' W48° 35.523'
1949,8732,m,3,km,0:00:14,764 km/h,207.9,ИСТИНА,12/25/2022 14:42,N45° 54.268' W48° 36.592'
1950,8726,m,2.3,km,0:00:11,767 km/h,208,ИСТИНА,12/25/2022 14:42,N45° 52.853' W48° 37.667'
1951,8715,m,2.3,km,0:00:11,765 km/h,207.8,ИСТИНА,12/25/2022 14:42,N45° 51.737' W48° 38.517'
1952,8715,m,2.8,km,0:00:13,770 km/h,207.9,ИСТИНА,12/25/2022 14:42,N45° 50.623' W48° 39.362'
1953,8706,m,2.8,km,0:00:13,773 km/h,208.1,ИСТИНА,12/25/2022 14:42,N45° 49.299' W48° 40.370'
1954,8684,m,2.8,km,0:00:13,774 km/h,208,ИСТИНА,12/25/2022 14:43,N45° 47.972' W48° 41.387'
1955,8669,m,2.8,km,0:00:13,774 km/h,207.9,ИСТИНА,12/25/2022 14:43,N45° 46.642' W48° 42.401'
1956,8658,m,2.1,km,0:00:10,773 km/h,207.6,ИСТИНА,12/25/2022 14:43,N45° 45.311' W48° 43.410'
1957,8658,m,3.4,km,0:00:16,772 km/h,207.5,ИСТИНА,12/25/2022 14:43,N45° 44.285' W48° 44.179'
1958,8673,m,2.8,km,0:00:13,766 km/h,207.2,ИСТИНА,12/25/2022 14:43,N45° 42.645' W48° 45.401'
1959,8705,m,2.4,km,0:00:11,769 km/h,207.6,ИСТИНА,12/25/2022 14:44,N45° 41.319' W48° 46.378'
1960,8716,m,2.1,km,0:00:10,771 km/h,207.7,ИСТИНА,12/25/2022 14:44,N45° 40.196' W48° 47.218'
1961,8721,m,3,km,0:00:14,771 km/h,207.6,ИСТИНА,12/25/2022 14:44,N45° 39.174' W48° 47.985'
1962,8721,m,2.8,km,0:00:13,771 km/h,207.8,ИСТИНА,12/25/2022 14:44,N45° 37.741' W48° 49.057'
1963,8714,m,2.4,km,0:00:11,774 km/h,207.9,ИСТИНА,12/25/2022 14:44,N45° 36.413' W48° 50.056'
1964,8704,m,3,km,0:00:14,775 km/h,207.7,ИСТИНА,12/25/2022 14:45,N45° 35.285' W48° 50.908'
1965,8699,m,1.5,km,0:00:07,774 km/h,207.4,ИСТИНА,12/25/2022 14:45,N45° 33.846' W48° 51.985'
1966,8710,m,1.7,km,0:00:08,773 km/h,207.4,ИСТИНА,12/25/2022 14:45,N45° 33.126' W48° 52.518'
1967,8720,m,1.9,km,0:00:09,777 km/h,207.6,ИСТИНА,12/25/2022 14:45,N45° 32.304' W48° 53.127'
1968,8721,m,1.9,km,0:00:09,778 km/h,207.5,ИСТИНА,12/25/2022 14:45,N45° 31.376' W48° 53.820'
1969,8722,m,2.2,km,0:00:10,780 km/h,207.5,ИСТИНА,12/25/2022 14:45,N45° 30.446' W48° 54.511'
1970,8724,m,1.7,km,0:00:08,782 km/h,207.5,ИСТИНА,12/25/2022 14:46,N45° 29.410' W48° 55.280'
1971,8726,m,2.2,km,0:00:10,783 km/h,207.5,ИСТИНА,12/25/2022 14:46,N45° 28.579' W48° 55.896'
1972,8728,m,2.4,km,0:00:11,786 km/h,207.5,ИСТИНА,12/25/2022 14:46,N45° 27.538' W48° 56.667'
1973,8729,m,2.8,km,0:00:13,787 km/h,207.6,ИСТИНА,12/25/2022 14:46,N45° 26.391' W48° 57.519'
1974,8733,m,2.2,km,0:00:10,788 km/h,207.7,ИСТИНА,12/25/2022 14:46,N45° 25.033' W48° 58.530'
1975,8726,m,2.8,km,0:00:13,788 km/h,207.5,ИСТИНА,12/25/2022 14:46,N45° 23.988' W48° 59.310'
1976,8724,m,2,km,0:00:09,788 km/h,207.4,ИСТИНА,12/25/2022 14:47,N45° 22.628' W49° 00.319'
1977,8728,m,2.2,km,0:00:10,790 km/h,207.7,ИСТИНА,12/25/2022 14:47,N45° 21.686' W49° 01.015'
1978,8724,m,2.4,km,0:00:11,790 km/h,207.6,ИСТИНА,12/25/2022 14:47,N45° 20.638' W49° 01.797'
1979,8720,m,2.6,km,0:00:12,790 km/h,207.5,ИСТИНА,12/25/2022 14:47,N45° 19.485' W49° 02.654'
1980,8722,m,2.6,km,0:00:12,792 km/h,207.5,ИСТИНА,12/25/2022 14:47,N45° 18.226' W49° 03.585'
1981,8728,m,3.3,km,0:00:15,793 km/h,207.4,ИСТИНА,12/25/2022 14:48,N45° 16.963' W49° 04.520'
1982,8732,m,2.6,km,0:00:12,792 km/h,207.3,ИСТИНА,12/25/2022 14:48,N45° 15.383' W49° 05.685'
1983,8739,m,2.4,km,0:00:11,792 km/h,207.2,ИСТИНА,12/25/2022 14:48,N45° 14.118' W49° 06.612'
1984,8743,m,2.2,km,0:00:10,789 km/h,207.4,ИСТИНА,12/25/2022 14:48,N45° 12.958' W49° 07.459'
1985,8744,m,2.2,km,0:00:10,790 km/h,207.7,ИСТИНА,12/25/2022 14:48,N45° 11.910' W49° 08.231'
1986,8733,m,2.2,km,0:00:10,789 km/h,207.8,ИСТИНА,12/25/2022 14:49,N45° 10.863' W49° 09.011'
1987,8719,m,2.4,km,0:00:11,789 km/h,207.7,ИСТИНА,12/25/2022 14:49,N45° 09.819' W49° 09.793'
1988,8708,m,1.8,km,0:00:08,789 km/h,207.7,ИСТИНА,12/25/2022 14:49,N45° 08.669' W49° 10.650'
1989,8701,m,3.1,km,0:00:14,791 km/h,207.6,ИСТИНА,12/25/2022 14:49,N45° 07.832' W49° 11.272'
1990,8695,m,2.4,km,0:00:11,787 km/h,207.3,ИСТИНА,12/25/2022 14:49,N45° 06.363' W49° 12.359'
1991,8703,m,2.6,km,0:00:12,787 km/h,207.3,ИСТИНА,12/25/2022 14:49,N45° 05.211' W49° 13.202'
1992,8711,m,2.6,km,0:00:12,790 km/h,207.4,ИСТИНА,12/25/2022 14:50,N45° 03.954' W49° 14.120'
1993,8708,m,2.4,km,0:00:11,788 km/h,207.2,ИСТИНА,12/25/2022 14:50,N45° 02.694' W49° 15.044'
1994,8715,m,2.6,km,0:00:12,786 km/h,207.1,ИСТИНА,12/25/2022 14:50,N45° 01.540' W49° 15.885'
1995,8725,m,2.4,km,0:00:11,784 km/h,207.3,ИСТИНА,12/25/2022 14:50,N45° 00.281' W49° 16.794'
1996,8726,m,2.4,km,0:00:11,786 km/h,207.4,ИСТИНА,12/25/2022 14:50,N44° 59.133' W49° 17.632'
1997,8719,m,2.4,km,0:00:11,785 km/h,207.4,ИСТИНА,12/25/2022 14:51,N44° 57.984' W49° 18.475'
1998,8715,m,2.8,km,0:00:13,786 km/h,207.2,ИСТИНА,12/25/2022 14:51,N44° 56.836' W49° 19.314'
1999,8712,m,2.8,km,0:00:13,786 km/h,207.2,ИСТИНА,12/25/2022 14:51,N44° 55.476' W49° 20.302'
2000,8716,m,2.4,km,0:00:11,786 km/h,207.2,ИСТИНА,12/25/2022 14:51,N44° 54.116' W49° 21.289'
2001,8725,m,2,km,0:00:09,786 km/h,207.2,ИСТИНА,12/25/2022 14:51,N44° 52.964' W49° 22.124'
2002,8736,m,2.6,km,0:00:12,787 km/h,207.2,ИСТИНА,12/25/2022 14:52,N44° 52.022' W49° 22.805'
2003,8738,m,2.6,km,0:00:12,789 km/h,207.4,ИСТИНА,12/25/2022 14:52,N44° 50.765' W49° 23.718'
2004,8733,m,2.6,km,0:00:12,790 km/h,207.4,ИСТИНА,12/25/2022 14:52,N44° 49.507' W49° 24.637'
2005,8724,m,2.4,km,0:00:11,788 km/h,207.1,ИСТИНА,12/25/2022 14:52,N44° 48.247' W49° 25.557'
2006,8732,m,2.2,km,0:00:10,787 km/h,207.1,ИСТИНА,12/25/2022 14:52,N44° 47.092' W49° 26.391'
2007,8741,m,2.6,km,0:00:12,787 km/h,207.2,ИСТИНА,12/25/2022 14:52,N44° 46.042' W49° 27.146'
2008,8737,m,3.1,km,0:00:14,786 km/h,207.2,ИСТИНА,12/25/2022 14:53,N44° 44.784' W49° 28.057'
2009,8740,m,2.2,km,0:00:10,784 km/h,207.2,ИСТИНА,12/25/2022 14:53,N44° 43.319' W49° 29.117'
2010,8743,m,2.4,km,0:00:11,784 km/h,207.2,ИСТИНА,12/25/2022 14:53,N44° 42.274' W49° 29.871'
2011,8739,m,2.4,km,0:00:11,785 km/h,207.1,ИСТИНА,12/25/2022 14:53,N44° 41.126' W49° 30.701'
2012,8737,m,2.2,km,0:00:10,787 km/h,207.1,ИСТИНА,12/25/2022 14:53,N44° 39.974' W49° 31.529'
2013,8739,m,2.6,km,0:00:12,791 km/h,207.2,ИСТИНА,12/25/2022 14:54,N44° 38.925' W49° 32.283'
2014,8740,m,2.9,km,0:00:13,792 km/h,207.1,ИСТИНА,12/25/2022 14:54,N44° 37.661' W49° 33.194'
