Index,Elevation,Leg distance,Leg time,Leg speed,Leg course,Time,Position,Car
289,350 m,256 m,0:00:12,77 km/h,291.8° true,12/4/2022 3:47,N51° 13.390' E71° 15.311',
290,350 m,296 m,0:00:14,76 km/h,292.0° true,12/4/2022 3:47,N51° 13.441' E71° 15.107',
291,347 m,233 m,0:00:11,76 km/h,292.6° true,12/4/2022 3:48,N51° 13.501' E71° 14.870',
292,349 m,204 m,0:00:10,74 km/h,293.1° true,12/4/2022 3:48,N51° 13.549' E71° 14.685',
293,352 m,207 m,0:00:11,68 km/h,293.3° true,12/4/2022 3:48,N51° 13.592' E71° 14.523',
294,353 m,161 m,0:00:10,58 km/h,292.2° true,12/4/2022 3:48,N51° 13.636' E71° 14.360',
295,352 m,131 m,0:00:10,47 km/h,291.4° true,12/4/2022 3:48,N51° 13.669' E71° 14.232',
296,352 m,124 m,0:00:09,50 km/h,292.0° true,12/4/2022 3:48,N51° 13.695' E71° 14.127',
297,354 m,134 m,0:00:07,69 km/h,292.5° true,12/4/2022 3:49,N51° 13.720' E71° 14.028',
298,356 m,185 m,0:00:08,83 km/h,291.9° true,12/4/2022 3:49,N51° 13.748' E71° 13.921',
299,358 m,287 m,0:00:12,86 km/h,291.8° true,12/4/2022 3:49,N51° 13.785' E71° 13.773',
300,355 m,287 m,0:00:12,86 km/h,292.2° true,12/4/2022 3:49,N51° 13.842' E71° 13.544',
301,355 m,287 m,0:00:12,86 km/h,292.1° true,12/4/2022 3:49,N51° 13.901' E71° 13.315',
302,355 m,358 m,0:00:15,86 km/h,292.0° true,12/4/2022 3:49,N51° 13.959' E71° 13.086',
303,354 m,310 m,0:00:13,86 km/h,292.2° true,12/4/2022 3:50,N51° 14.031' E71° 12.800',
304,354 m,287 m,0:00:12,86 km/h,292.1° true,12/4/2022 3:50,N51° 14.094' E71° 12.553',
305,354 m,276 m,0:00:12,83 km/h,292.2° true,12/4/2022 3:50,N51° 14.152' E71° 12.324',
306,353 m,123 m,0:00:07,63 km/h,292.1° true,12/4/2022 3:50,N51° 14.209' E71° 12.104',
307,353 m,189 m,0:00:11,62 km/h,292.5° true,12/4/2022 3:50,N51° 14.234' E71° 12.006',
308,352 m,206 m,0:00:12,62 km/h,292.3° true,12/4/2022 3:51,N51° 14.273' E71° 11.856',
309,352 m,240 m,0:00:14,62 km/h,292.0° true,12/4/2022 3:51,N51° 14.315' E71° 11.691',
310,353 m,172 m,0:00:10,62 km/h,292.2° true,12/4/2022 3:51,N51° 14.363' E71° 11.500',
311,353 m,222 m,0:00:13,62 km/h,292.1° true,12/4/2022 3:51,N51° 14.398' E71° 11.363',
312,353 m,206 m,0:00:12,62 km/h,292.3° true,12/4/2022 3:51,N51° 14.443' E71° 11.186',
313,352 m,222 m,0:00:13,62 km/h,291.9° true,12/4/2022 3:52,N51° 14.485' E71° 11.022',
314,350 m,172 m,0:00:10,62 km/h,292.6° true,12/4/2022 3:52,N51° 14.530' E71° 10.844',
315,351 m,205 m,0:00:12,62 km/h,297.5° true,12/4/2022 3:52,N51° 14.566' E71° 10.708',
316,352 m,183 m,0:00:11,60 km/h,305.1° true,12/4/2022 3:52,N51° 14.617' E71° 10.551',
317,351 m,66 m,0:00:06,39 km/h,306.2° true,12/4/2022 3:52,N51° 14.673' E71° 10.422',
318,350 m,48 m,0:00:08,22 km/h,305.8° true,12/4/2022 3:53,N51° 14.694' E71° 10.376',
319,349 m,6 m,0:00:07,3.3 km/h,310.2° true,12/4/2022 3:53,N51° 14.709' E71° 10.343',
320,349 m,15 m,0:00:18,3.0 km/h,308.6° true,12/4/2022 3:53,N51° 14.712' E71° 10.338',
321,350 m,57 m,0:00:06,34 km/h,306.1° true,12/4/2022 3:53,N51° 14.717' E71° 10.328',
322,351 m,101 m,0:00:07,52 km/h,306.7° true,12/4/2022 3:53,N51° 14.735' E71° 10.289',
323,351 m,224 m,0:00:13,62 km/h,306.3° true,12/4/2022 3:53,N51° 14.767' E71° 10.219',
324,352 m,241 m,0:00:14,62 km/h,306.3° true,12/4/2022 3:53,N51° 14.839' E71° 10.064',
325,350 m,223 m,0:00:13,62 km/h,306.0° true,12/4/2022 3:54,N51° 14.915' E71° 09.897',
326,348 m,223 m,0:00:13,62 km/h,306.2° true,12/4/2022 3:54,N51° 14.986' E71° 09.742',
327,347 m,206 m,0:00:12,62 km/h,306.5° true,12/4/2022 3:54,N51° 15.057' E71° 09.587',
328,347 m,206 m,0:00:12,62 km/h,305.4° true,12/4/2022 3:54,N51° 15.123' E71° 09.444',
329,347 m,173 m,0:00:10,62 km/h,298.3° true,12/4/2022 3:55,N51° 15.187' E71° 09.300',
330,346 m,190 m,0:00:11,62 km/h,289.5° true,12/4/2022 3:55,N51° 15.231' E71° 09.168',
331,346 m,361 m,0:00:21,62 km/h,285.3° true,12/4/2022 3:55,N51° 15.266' E71° 09.014',
332,347 m,499 m,0:00:29,62 km/h,285.4° true,12/4/2022 3:55,N51° 15.317' E71° 08.715',
333,348 m,430 m,0:00:25,62 km/h,285.2° true,12/4/2022 3:56,N51° 15.388' E71° 08.301',
334,349 m,277 m,0:00:15,66 km/h,285.4° true,12/4/2022 3:56,N51° 15.449' E71° 07.943',
335,348 m,574 m,0:00:31,67 km/h,285.4° true,12/4/2022 3:56,N51° 15.489' E71° 07.713',
336,348 m,409 m,0:00:22,67 km/h,285.2° true,12/4/2022 3:57,N51° 15.571' E71° 07.236',
337,348 m,102 m,0:00:07,53 km/h,285.2° true,12/4/2022 3:57,N51° 15.628' E71° 06.896',
338,348 m,144 m,0:00:11,47 km/h,284.8° true,12/4/2022 3:57,N51° 15.643' E71° 06.811',
339,348 m,187 m,0:00:15,45 km/h,285.4° true,12/4/2022 3:58,N51° 15.663' E71° 06.691',
340,348 m,137 m,0:00:10,49 km/h,285.1° true,12/4/2022 3:58,N51° 15.689' E71° 06.536',
341,345 m,146 m,0:00:08,66 km/h,285.5° true,12/4/2022 3:58,N51° 15.709' E71° 06.422',
342,345 m,174 m,0:00:10,63 km/h,285.4° true,12/4/2022 3:58,N51° 15.730' E71° 06.300',
343,346 m,275 m,0:00:16,62 km/h,288.2° true,12/4/2022 3:58,N51° 15.755' E71° 06.155',
344,347 m,343 m,0:00:20,62 km/h,291.9° true,12/4/2022 3:59,N51° 15.801' E71° 05.931',
345,346 m,394 m,0:00:23,62 km/h,291.6° true,12/4/2022 3:59,N51° 15.870' E71° 05.656',
346,346 m,327 m,0:00:19,62 km/h,291.5° true,12/4/2022 3:59,N51° 15.948' E71° 05.341',
347,346 m,361 m,0:00:21,62 km/h,291.5° true,12/4/2022 4:00,N51° 16.013' E71° 05.079',
348,346 m,310 m,0:00:18,62 km/h,293.8° true,12/4/2022 4:00,N51° 16.084' E71° 04.790',
349,346 m,206 m,0:00:12,62 km/h,302.1° true,12/4/2022 4:00,N51° 16.151' E71° 04.546',
350,345 m,308 m,0:00:18,62 km/h,302.2° true,12/4/2022 4:00,N51° 16.210' E71° 04.395',
351,344 m,377 m,0:00:22,62 km/h,302.0° true,12/4/2022 4:01,N51° 16.299' E71° 04.171',
352,345 m,412 m,0:00:24,62 km/h,302.0° true,12/4/2022 4:01,N51° 16.407' E71° 03.895',
353,345 m,241 m,0:00:14,62 km/h,306.0° true,12/4/2022 4:02,N51° 16.524' E71° 03.594',
354,344 m,259 m,0:00:15,62 km/h,312.6° true,12/4/2022 4:02,N51° 16.601' E71° 03.426',
355,344 m,231 m,0:00:12,69 km/h,317.1° true,12/4/2022 4:02,N51° 16.695' E71° 03.262',
356,344 m,170 m,0:00:08,77 km/h,325.6° true,12/4/2022 4:02,N51° 16.786' E71° 03.126',
357,344 m,228 m,0:00:10,82 km/h,333.3° true,12/4/2022 4:02,N51° 16.862' E71° 03.043',
358,345 m,237 m,0:00:10,85 km/h,338.9° true,12/4/2022 4:03,N51° 16.972' E71° 02.955',
359,345 m,504 m,0:00:21,86 km/h,340.7° true,12/4/2022 4:03,N51° 17.091' E71° 02.882',
360,345 m,240 m,0:00:10,86 km/h,334.8° true,12/4/2022 4:03,N51° 17.347' E71° 02.738',
361,345 m,264 m,0:00:11,86 km/h,327.1° true,12/4/2022 4:03,N51° 17.464' E71° 02.650',
362,344 m,264 m,0:00:11,86 km/h,319.3° true,12/4/2022 4:03,N51° 17.583' E71° 02.527',
363,344 m,527 m,0:00:22,86 km/h,315.8° true,12/4/2022 4:04,N51° 17.691' E71° 02.378',
364,343 m,647 m,0:00:27,86 km/h,315.9° true,12/4/2022 4:04,N51° 17.894' E71° 02.062',
365,343 m,550 m,0:00:23,86 km/h,315.7° true,12/4/2022 4:04,N51° 18.145' E71° 01.673',
366,342 m,263 m,0:00:11,86 km/h,311.7° true,12/4/2022 4:05,N51° 18.357' E71° 01.342',
367,342 m,264 m,0:00:11,86 km/h,304.1° true,12/4/2022 4:05,N51° 18.452' E71° 01.173',
368,342 m,215 m,0:00:09,86 km/h,296.2° true,12/4/2022 4:05,N51° 18.531' E71° 00.984',
369,342 m,310 m,0:00:13,86 km/h,289.0° true,12/4/2022 4:05,N51° 18.582' E71° 00.818',
370,342 m,264 m,0:00:11,86 km/h,281.3° true,12/4/2022 4:05,N51° 18.637' E71° 00.565',
371,342 m,264 m,0:00:11,86 km/h,273.8° true,12/4/2022 4:06,N51° 18.665' E71° 00.342',
372,343 m,264 m,0:00:11,86 km/h,266.0° true,12/4/2022 4:06,N51° 18.674' E71° 00.115',
373,344 m,264 m,0:00:11,86 km/h,258.1° true,12/4/2022 4:06,N51° 18.664' E70° 59.888',
374,345 m,264 m,0:00:11,86 km/h,251.2° true,12/4/2022 4:06,N51° 18.635' E70° 59.666',
375,344 m,456 m,0:00:19,86 km/h,250.1° true,12/4/2022 4:06,N51° 18.589' E70° 59.451',
376,347 m,287 m,0:00:12,86 km/h,255.1° true,12/4/2022 4:07,N51° 18.505' E70° 59.081',
377,347 m,239 m,0:00:10,86 km/h,262.3° true,12/4/2022 4:07,N51° 18.465' E70° 58.842',
378,346 m,310 m,0:00:13,86 km/h,271.9° true,12/4/2022 4:07,N51° 18.448' E70° 58.638',
379,345 m,262 m,0:00:11,86 km/h,278.8° true,12/4/2022 4:07,N51° 18.454' E70° 58.370',
380,345 m,239 m,0:00:10,86 km/h,288.0° true,12/4/2022 4:07,N51° 18.475' E70° 58.147',
381,344 m,551 m,0:00:23,86 km/h,288.4° true,12/4/2022 4:08,N51° 18.515' E70° 57.951',
382,343 m,598 m,0:00:25,86 km/h,288.1° true,12/4/2022 4:08,N51° 18.609' E70° 57.500',
383,343 m,550 m,0:00:23,86 km/h,287.6° true,12/4/2022 4:08,N51° 18.709' E70° 57.010',
384,342 m,622 m,0:00:26,86 km/h,287.9° true,12/4/2022 4:09,N51° 18.799' E70° 56.559',
385,339 m,323 m,0:00:14,83 km/h,288.1° true,12/4/2022 4:09,N51° 18.902' E70° 56.048',
386,338 m,169 m,0:00:09,68 km/h,288.0° true,12/4/2022 4:10,N51° 18.956' E70° 55.783',
387,338 m,257 m,0:00:15,62 km/h,284.4° true,12/4/2022 4:10,N51° 18.984' E70° 55.644',
388,338 m,360 m,0:00:21,62 km/h,275.9° true,12/4/2022 4:10,N51° 19.018' E70° 55.430',
389,339 m,498 m,0:00:29,62 km/h,275.6° true,12/4/2022 4:10,N51° 19.038' E70° 55.121',
390,339 m,447 m,0:00:26,62 km/h,275.6° true,12/4/2022 4:11,N51° 19.065' E70° 54.694',
391,339 m,514 m,0:00:30,62 km/h,275.6° true,12/4/2022 4:11,N51° 19.088' E70° 54.311',
392,339 m,401 m,0:00:23,63 km/h,275.7° true,12/4/2022 4:12,N51° 19.115' E70° 53.869',
393,339 m,157 m,0:00:07,81 km/h,275.6° true,12/4/2022 4:12,N51° 19.137' E70° 53.526',
394,338 m,360 m,0:00:15,86 km/h,275.7° true,12/4/2022 4:12,N51° 19.145' E70° 53.391',
395,338 m,527 m,0:00:22,86 km/h,275.6° true,12/4/2022 4:12,N51° 19.164' E70° 53.082',
396,338 m,526 m,0:00:22,86 km/h,275.6° true,12/4/2022 4:13,N51° 19.192' E70° 52.630',
397,338 m,502 m,0:00:21,86 km/h,275.7° true,12/4/2022 4:13,N51° 19.220' E70° 52.178',
398,337 m,574 m,0:00:24,86 km/h,275.6° true,12/4/2022 4:14,N51° 19.247' E70° 51.747',
399,337 m,574 m,0:00:24,86 km/h,275.5° true,12/4/2022 4:14,N51° 19.276' E70° 51.255',
400,337 m,527 m,0:00:22,86 km/h,275.6° true,12/4/2022 4:14,N51° 19.306' E70° 50.762',
401,336 m,597 m,0:00:25,86 km/h,275.5° true,12/4/2022 4:15,N51° 19.334' E70° 50.310',
402,336 m,478 m,0:00:20,86 km/h,275.6° true,12/4/2022 4:15,N51° 19.365' E70° 49.797',
403,336 m,360 m,0:00:15,86 km/h,275.5° true,12/4/2022 4:15,N51° 19.390' E70° 49.387',
404,335 m,311 m,0:00:13,86 km/h,275.6° true,12/4/2022 4:16,N51° 19.409' E70° 49.078',
405,336 m,478 m,0:00:20,86 km/h,275.5° true,12/4/2022 4:16,N51° 19.425' E70° 48.811',
406,335 m,230 m,0:00:10,83 km/h,275.1° true,12/4/2022 4:16,N51° 19.450' E70° 48.401',
407,336 m,228 m,0:00:10,82 km/h,275.5° true,12/4/2022 4:16,N51° 19.461' E70° 48.204',
408,336 m,335 m,0:00:14,86 km/h,275.3° true,12/4/2022 4:17,N51° 19.472' E70° 48.008',
409,336 m,382 m,0:00:16,86 km/h,275.3° true,12/4/2022 4:17,N51° 19.489' E70° 47.721',
410,336 m,278 m,0:00:12,83 km/h,275.4° true,12/4/2022 4:17,N51° 19.508' E70° 47.392',
411,336 m,173 m,0:00:09,69 km/h,275.7° true,12/4/2022 4:17,N51° 19.523' E70° 47.154',
412,337 m,185 m,0:00:11,61 km/h,275.1° true,12/4/2022 4:17,N51° 19.532' E70° 47.005',
413,336 m,274 m,0:00:16,62 km/h,275.5° true,12/4/2022 4:18,N51° 19.541' E70° 46.846',
414,335 m,170 m,0:00:10,61 km/h,280.5° true,12/4/2022 4:18,N51° 19.555' E70° 46.610',
415,335 m,188 m,0:00:11,61 km/h,290.9° true,12/4/2022 4:18,N51° 19.571' E70° 46.466',
416,334 m,326 m,0:00:19,62 km/h,291.6° true,12/4/2022 4:18,N51° 19.607' E70° 46.315',
417,334 m,497 m,0:00:29,62 km/h,291.7° true,12/4/2022 4:19,N51° 19.672' E70° 46.053',
418,334 m,429 m,0:00:25,62 km/h,291.7° true,12/4/2022 4:19,N51° 19.771' E70° 45.655',
419,334 m,240 m,0:00:13,66 km/h,291.9° true,12/4/2022 4:19,N51° 19.857' E70° 45.311',
420,334 m,238 m,0:00:11,78 km/h,291.6° true,12/4/2022 4:20,N51° 19.905' E70° 45.119',
421,334 m,332 m,0:00:14,85 km/h,291.6° true,12/4/2022 4:20,N51° 19.952' E70° 44.928',
422,333 m,310 m,0:00:13,86 km/h,289.1° true,12/4/2022 4:20,N51° 20.018' E70° 44.662',
423,335 m,216 m,0:00:09,87 km/h,279.7° true,12/4/2022 4:20,N51° 20.073' E70° 44.409',
424,335 m,431 m,0:00:18,86 km/h,278.2° true,12/4/2022 4:20,N51° 20.092' E70° 44.225',
425,335 m,430 m,0:00:18,86 km/h,278.2° true,12/4/2022 4:21,N51° 20.126' E70° 43.857',
426,336 m,359 m,0:00:15,86 km/h,278.1° true,12/4/2022 4:21,N51° 20.159' E70° 43.489',
427,336 m,287 m,0:00:12,86 km/h,278.3° true,12/4/2022 4:21,N51° 20.186' E70° 43.183',
428,336 m,430 m,0:00:18,86 km/h,278.3° true,12/4/2022 4:21,N51° 20.208' E70° 42.938',
429,334 m,288 m,0:00:12,86 km/h,278.4° true,12/4/2022 4:22,N51° 20.242' E70° 42.571',
430,334 m,358 m,0:00:15,86 km/h,278.3° true,12/4/2022 4:22,N51° 20.264' E70° 42.325',
431,332 m,310 m,0:00:13,86 km/h,278.1° true,12/4/2022 4:22,N51° 20.292' E70° 42.019',
432,332 m,527 m,0:00:22,86 km/h,278.3° true,12/4/2022 4:22,N51° 20.316' E70° 41.754',
433,332 m,311 m,0:00:13,86 km/h,278.2° true,12/4/2022 4:23,N51° 20.357' E70° 41.305',
434,331 m,402 m,0:00:17,85 km/h,278.3° true,12/4/2022 4:23,N51° 20.381' E70° 41.039',
435,331 m,162 m,0:00:08,73 km/h,278.3° true,12/4/2022 4:23,N51° 20.412' E70° 40.696',
436,332 m,174 m,0:00:10,63 km/h,278.0° true,12/4/2022 4:23,N51° 20.424' E70° 40.557',
437,330 m,206 m,0:00:12,62 km/h,278.2° true,12/4/2022 4:24,N51° 20.437' E70° 40.408',
438,331 m,240 m,0:00:14,62 km/h,278.3° true,12/4/2022 4:24,N51° 20.453' E70° 40.233',
439,331 m,223 m,0:00:13,62 km/h,278.3° true,12/4/2022 4:24,N51° 20.472' E70° 40.028',
440,331 m,378 m,0:00:22,62 km/h,280.6° true,12/4/2022 4:24,N51° 20.489' E70° 39.838',
441,330 m,311 m,0:00:18,62 km/h,287.5° true,12/4/2022 4:25,N51° 20.527' E70° 39.517',
442,329 m,181 m,0:00:09,73 km/h,287.8° true,12/4/2022 4:25,N51° 20.577' E70° 39.261',
443,329 m,240 m,0:00:10,86 km/h,287.8° true,12/4/2022 4:25,N51° 20.607' E70° 39.112',
444,329 m,624 m,0:00:26,86 km/h,287.9° true,12/4/2022 4:25,N51° 20.646' E70° 38.916',
445,327 m,310 m,0:00:13,86 km/h,285.7° true,12/4/2022 4:26,N51° 20.749' E70° 38.403',
446,328 m,143 m,0:00:06,86 km/h,272.7° true,12/4/2022 4:26,N51° 20.795' E70° 38.146',
447,330 m,168 m,0:00:07,86 km/h,260.6° true,12/4/2022 4:26,N51° 20.798' E70° 38.022',
448,331 m,289 m,0:00:12,87 km/h,257.9° true,12/4/2022 4:26,N51° 20.784' E70° 37.880',
449,332 m,383 m,0:00:16,86 km/h,258.4° true,12/4/2022 4:26,N51° 20.751' E70° 37.636',
450,333 m,288 m,0:00:12,86 km/h,258.3° true,12/4/2022 4:27,N51° 20.709' E70° 37.312',
451,334 m,310 m,0:00:13,86 km/h,258.3° true,12/4/2022 4:27,N51° 20.678' E70° 37.069',
452,336 m,287 m,0:00:12,86 km/h,258.3° true,12/4/2022 4:27,N51° 20.644' E70° 36.807',
453,336 m,359 m,0:00:15,86 km/h,258.2° true,12/4/2022 4:27,N51° 20.613' E70° 36.564',
454,335 m,334 m,0:00:14,86 km/h,258.1° true,12/4/2022 4:27,N51° 20.573' E70° 36.261',
455,333 m,263 m,0:00:11,86 km/h,258.5° true,12/4/2022 4:28,N51° 20.536' E70° 35.979',
456,335 m,311 m,0:00:13,86 km/h,258.3° true,12/4/2022 4:28,N51° 20.508' E70° 35.756',
457,336 m,335 m,0:00:14,86 km/h,258.4° true,12/4/2022 4:28,N51° 20.474' E70° 35.494',
458,337 m,358 m,0:00:15,86 km/h,258.0° true,12/4/2022 4:28,N51° 20.437' E70° 35.210',
459,333 m,311 m,0:00:13,86 km/h,258.1° true,12/4/2022 4:29,N51° 20.397' E70° 34.908',
460,331 m,479 m,0:00:20,86 km/h,258.4° true,12/4/2022 4:29,N51° 20.363' E70° 34.646',
461,330 m,263 m,0:00:11,86 km/h,258.1° true,12/4/2022 4:29,N51° 20.311' E70° 34.241',
462,330 m,334 m,0:00:14,86 km/h,258.2° true,12/4/2022 4:29,N51° 20.282' E70° 34.019',
463,328 m,310 m,0:00:13,86 km/h,258.5° true,12/4/2022 4:30,N51° 20.245' E70° 33.736',
464,329 m,264 m,0:00:11,86 km/h,258.3° true,12/4/2022 4:30,N51° 20.211' E70° 33.474',
465,330 m,358 m,0:00:15,86 km/h,258.3° true,12/4/2022 4:30,N51° 20.182' E70° 33.251',
466,331 m,311 m,0:00:13,86 km/h,258.3° true,12/4/2022 4:30,N51° 20.143' E70° 32.948',
467,330 m,286 m,0:00:12,86 km/h,255.9° true,12/4/2022 4:30,N51° 20.109' E70° 32.686',
468,328 m,312 m,0:00:13,86 km/h,248.8° true,12/4/2022 4:31,N51° 20.072' E70° 32.447',
469,328 m,287 m,0:00:12,86 km/h,248.7° true,12/4/2022 4:31,N51° 20.011' E70° 32.196',
470,329 m,215 m,0:00:09,86 km/h,252.8° true,12/4/2022 4:31,N51° 19.955' E70° 31.965',
471,330 m,262 m,0:00:11,86 km/h,260.6° true,12/4/2022 4:31,N51° 19.920' E70° 31.788',
472,330 m,140 m,0:00:07,72 km/h,260.5° true,12/4/2022 4:31,N51° 19.897' E70° 31.566',
473,331 m,59 m,0:00:05,42 km/h,260.3° true,12/4/2022 4:31,N51° 19.885' E70° 31.446',
474,332 m,125 m,0:00:11,41 km/h,260.6° true,12/4/2022 4:32,N51° 19.880' E70° 31.396',
475,333 m,131 m,0:00:10,47 km/h,260.5° true,12/4/2022 4:32,N51° 19.869' E70° 31.290',
476,333 m,173 m,0:00:13,48 km/h,260.7° true,12/4/2022 4:32,N51° 19.857' E70° 31.178',
477,333 m,161 m,0:00:12,48 km/h,260.7° true,12/4/2022 4:32,N51° 19.842' E70° 31.031',
478,334 m,206 m,0:00:15,49 km/h,261.1° true,12/4/2022 4:32,N51° 19.828' E70° 30.894',
479,334 m,177 m,0:00:11,58 km/h,260.7° true,12/4/2022 4:33,N51° 19.811' E70° 30.718',
480,333 m,165 m,0:00:09,66 km/h,260.9° true,12/4/2022 4:33,N51° 19.796' E70° 30.567',
481,333 m,161 m,0:00:07,83 km/h,260.2° true,12/4/2022 4:33,N51° 19.781' E70° 30.427',
482,331 m,310 m,0:00:13,86 km/h,260.3° true,12/4/2022 4:33,N51° 19.767' E70° 30.290',
483,327 m,478 m,0:00:20,86 km/h,260.5° true,12/4/2022 4:33,N51° 19.739' E70° 30.026',
484,328 m,479 m,0:00:20,86 km/h,260.6° true,12/4/2022 4:34,N51° 19.696' E70° 29.620',
485,329 m,478 m,0:00:20,86 km/h,260.6° true,12/4/2022 4:34,N51° 19.654' E70° 29.212',
486,328 m,478 m,0:00:20,86 km/h,260.6° true,12/4/2022 4:34,N51° 19.612' E70° 28.805',
487,329 m,549 m,0:00:23,86 km/h,260.4° true,12/4/2022 4:35,N51° 19.570' E70° 28.398',
488,330 m,430 m,0:00:18,86 km/h,260.4° true,12/4/2022 4:35,N51° 19.520' E70° 27.931',
489,329 m,526 m,0:00:22,86 km/h,260.8° true,12/4/2022 4:35,N51° 19.482' E70° 27.565',
490,330 m,527 m,0:00:22,86 km/h,260.5° true,12/4/2022 4:36,N51° 19.436' E70° 27.117',
491,331 m,431 m,0:00:18,86 km/h,260.4° true,12/4/2022 4:36,N51° 19.389' E70° 26.669',
492,330 m,454 m,0:00:19,86 km/h,260.9° true,12/4/2022 4:36,N51° 19.351' E70° 26.303',
493,330 m,598 m,0:00:25,86 km/h,260.3° true,12/4/2022 4:37,N51° 19.312' E70° 25.917',
494,329 m,646 m,0:00:27,86 km/h,260.6° true,12/4/2022 4:37,N51° 19.258' E70° 25.408',
495,327 m,597 m,0:00:25,86 km/h,260.4° true,12/4/2022 4:37,N51° 19.201' E70° 24.859',
496,330 m,575 m,0:00:24,86 km/h,260.5° true,12/4/2022 4:38,N51° 19.147' E70° 24.351',
497,329 m,549 m,0:00:23,86 km/h,260.4° true,12/4/2022 4:38,N51° 19.097' E70° 23.862',
498,330 m,574 m,0:00:24,86 km/h,260.3° true,12/4/2022 4:39,N51° 19.047' E70° 23.395',
499,329 m,670 m,0:00:28,86 km/h,260.6° true,12/4/2022 4:39,N51° 18.995' E70° 22.908',
500,331 m,597 m,0:00:25,86 km/h,260.5° true,12/4/2022 4:40,N51° 18.936' E70° 22.338',
501,333 m,502 m,0:00:21,86 km/h,260.3° true,12/4/2022 4:40,N51° 18.883' E70° 21.830',
502,334 m,573 m,0:00:24,86 km/h,260.7° true,12/4/2022 4:40,N51° 18.837' E70° 21.403',
503,339 m,192 m,0:00:08,87 km/h,267.6° true,12/4/2022 4:41,N51° 18.787' E70° 20.916',
504,337 m,264 m,0:00:11,86 km/h,270.5° true,12/4/2022 4:41,N51° 18.783' E70° 20.750',
505,335 m,312 m,0:00:13,86 km/h,270.6° true,12/4/2022 4:41,N51° 18.784' E70° 20.522',
506,336 m,240 m,0:00:10,86 km/h,270.1° true,12/4/2022 4:41,N51° 18.786' E70° 20.253',
507,333 m,311 m,0:00:13,86 km/h,270.4° true,12/4/2022 4:41,N51° 18.786' E70° 20.046',
508,328 m,310 m,0:00:13,86 km/h,270.4° true,12/4/2022 4:42,N51° 18.787' E70° 19.778',
509,325 m,263 m,0:00:11,86 km/h,270.3° true,12/4/2022 4:42,N51° 18.788' E70° 19.510',
510,325 m,360 m,0:00:15,86 km/h,270.6° true,12/4/2022 4:42,N51° 18.789' E70° 19.283',
511,325 m,358 m,0:00:15,86 km/h,270.4° true,12/4/2022 4:42,N51° 18.791' E70° 18.973',
512,323 m,263 m,0:00:11,86 km/h,270.2° true,12/4/2022 4:43,N51° 18.792' E70° 18.664',
513,323 m,286 m,0:00:12,86 km/h,270.2° true,12/4/2022 4:43,N51° 18.793' E70° 18.438',
514,324 m,335 m,0:00:14,86 km/h,270.3° true,12/4/2022 4:43,N51° 18.793' E70° 18.190',
515,325 m,383 m,0:00:16,86 km/h,270.4° true,12/4/2022 4:43,N51° 18.794' E70° 17.902',
516,325 m,287 m,0:00:12,86 km/h,270.3° true,12/4/2022 4:43,N51° 18.796' E70° 17.571',
517,325 m,263 m,0:00:11,86 km/h,270.3° true,12/4/2022 4:44,N51° 18.796' E70° 17.323',
518,325 m,312 m,0:00:13,86 km/h,270.2° true,12/4/2022 4:44,N51° 18.797' E70° 17.097',
519,324 m,287 m,0:00:12,86 km/h,270.3° true,12/4/2022 4:44,N51° 18.798' E70° 16.828',
520,324 m,287 m,0:00:12,86 km/h,270.5° true,12/4/2022 4:44,N51° 18.799' E70° 16.580',
521,324 m,286 m,0:00:12,86 km/h,270.4° true,12/4/2022 4:44,N51° 18.800' E70° 16.333',
522,325 m,238 m,0:00:10,86 km/h,270.0° true,12/4/2022 4:45,N51° 18.801' E70° 16.086',
523,324 m,263 m,0:00:11,86 km/h,270.5° true,12/4/2022 4:45,N51° 18.801' E70° 15.881',
524,322 m,263 m,0:00:11,86 km/h,270.3° true,12/4/2022 4:45,N51° 18.802' E70° 15.654',
525,325 m,335 m,0:00:14,86 km/h,270.4° true,12/4/2022 4:45,N51° 18.803' E70° 15.427',
526,326 m,287 m,0:00:12,86 km/h,270.3° true,12/4/2022 4:45,N51° 18.805' E70° 15.139',
527,327 m,384 m,0:00:16,87 km/h,270.3° true,12/4/2022 4:46,N51° 18.806' E70° 14.891',
528,326 m,263 m,0:00:11,86 km/h,270.3° true,12/4/2022 4:46,N51° 18.806' E70° 14.560',
529,326 m,359 m,0:00:15,86 km/h,270.1° true,12/4/2022 4:46,N51° 18.807' E70° 14.332',
530,327 m,286 m,0:00:12,86 km/h,270.3° true,12/4/2022 4:46,N51° 18.808' E70° 14.023',
531,328 m,287 m,0:00:12,86 km/h,270.2° true,12/4/2022 4:46,N51° 18.808' E70° 13.777',
532,329 m,336 m,0:00:14,86 km/h,270.5° true,12/4/2022 4:47,N51° 18.809' E70° 13.530',
533,326 m,189 m,0:00:08,85 km/h,277.8° true,12/4/2022 4:47,N51° 18.810' E70° 13.240',
534,323 m,238 m,0:00:10,86 km/h,285.1° true,12/4/2022 4:47,N51° 18.824' E70° 13.078',
535,321 m,597 m,0:00:25,86 km/h,285.7° true,12/4/2022 4:47,N51° 18.858' E70° 12.880',
536,317 m,599 m,0:00:25,86 km/h,285.5° true,12/4/2022 4:48,N51° 18.945' E70° 12.384',
537,316 m,645 m,0:00:27,86 km/h,285.3° true,12/4/2022 4:48,N51° 19.031' E70° 11.887',
